=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.12.05 23:07:52 =~=~=~=~=~=~=~=~=~=~=~=
üCLEARDATA
time(milli),GSR,Volt
177529.92,80,397
177531.01,80,398
177532.07,81,400
177533.15,81,402
177534.23,81,405
177535.32,81,407
177536.40,80,409
177537.46,80,408
177538.56,81,410
177539.64,80,410
177540.73,81,410
177541.82,81,411
177542.90,80,411
177544.00,80,411
177545.04,80,412
177546.10,80,412
177547.20,80,413
177548.26,80,412
177549.35,81,413
177550.45,80,413
177551.51,81,413
177552.60,80,415
177553.70,80,414
177554.76,81,414
177555.84,80,414
177556.92,80,412
177558.01,81,412
177559.09,80,414
177560.15,80,414
177561.25,81,414
177562.34,80,413
177563.42,80,411
177564.51,81,410
177565.59,80,408
177566.68,81,404
177567.78,80,404
177568.84,81,402
177569.92,81,401
177571.01,80,401
177572.07,81,401
177573.15,81,399
177574.23,81,399
177575.32,81,398
177576.40,80,396
177577.48,81,395
177578.57,80,393
177579.65,80,391
177580.75,81,389
177581.84,81,388
177582.90,80,386
177584.00,80,385
177585.06,81,384
177586.10,80,384
177587.21,81,383
177588.28,80,382
177589.37,81,380
177590.46,80,379
177591.51,81,377
177592.60,80,373
177593.70,80,370
177594.78,80,366
177595.84,81,362
177596.92,80,360
177598.01,80,358
177599.10,81,355
177600.18,80,352
177601.28,80,350
177602.35,81,347
177603.43,80,345
177604.53,81,344
177605.60,80,342
177606.70,81,340
177607.79,81,337
177608.85,81,334
177609.95,81,332
177611.01,80,329
177612.09,81,329
177613.17,81,331
177614.23,81,331
177615.32,80,330
177616.42,80,331
177617.50,80,330
177618.57,81,328
177619.65,81,327
177620.75,80,325
177621.84,80,323
177622.90,80,324
177624.00,80,322
177625.06,80,321
177626.12,80,321
177627.21,81,322
177628.29,80,323
177629.37,80,323
177630.46,80,322
177631.53,80,322
177632.62,80,324
177633.70,80,326
177634.78,80,326
177635.87,81,327
177636.95,80,327
177638.04,80,327
177639.10,80,326
177640.18,80,324
177641.28,80,324
177642.35,81,324
177643.43,80,325
177644.53,80,325
177645.60,80,325
177646.70,80,326
177647.78,80,325
177648.85,80,325
177649.92,81,323
177651.01,80,322
177652.09,81,323
177653.15,80,323
177654.23,80,323
177655.32,80,324
177656.42,80,324
177657.50,80,322
177658.57,80,322
177659.65,80,320
177660.75,80,318
177661.84,80,316
177662.90,80,314
177664.01,80,315
177665.07,80,315
177666.14,80,315
177667.23,81,315
177668.31,80,316
177669.40,80,315
177670.50,80,316
177671.54,80,319
177672.64,80,321
177673.73,80,324
177674.81,80,326
177675.90,80,328
177676.98,80,328
177678.06,80,328
177679.14,80,327
177680.21,80,327
177681.31,80,327
177682.40,80,326
177683.48,80,325
177684.56,80,325
177685.64,80,325
177686.73,79,324
177687.81,80,320
177688.89,80,317
177689.98,80,314
177691.06,80,313
177692.12,80,311
177693.21,80,311
177694.29,80,311
177695.39,80,313
177696.48,80,314
177697.54,80,315
177698.64,80,316
177699.73,80,319
177700.81,79,321
177701.92,80,323
177702.98,80,324
177704.06,79,324
177705.14,80,325
177706.20,80,325
177707.29,80,323
177708.39,80,324
177709.43,80,323
177710.53,80,321
177711.60,80,322
177712.70,80,322
177713.79,80,323
177714.87,80,322
177715.96,80,325
177717.04,80,327
177718.10,80,330
177719.20,80,332
177720.26,80,332
177721.37,79,334
177722.45,80,335
177723.53,80,334
177724.60,80,334
177725.70,80,333
177726.76,80,334
177727.85,80,335
177728.92,80,334
177730.01,80,332
177731.09,80,333
177732.15,80,332
177733.25,80,331
177734.34,80,331
177735.42,80,331
177736.51,80,331
177737.59,80,331
177738.68,80,332
177739.76,80,333
177740.84,80,334
177741.93,80,332
177743.01,80,332
177744.09,80,333
177745.15,80,329
177746.23,80,328
177747.32,80,327
177748.42,80,323
177749.50,80,323
177750.56,80,323
177751.64,80,324
177752.73,80,324
177753.82,80,325
177754.90,80,325
177756.00,80,325
177757.06,80,327
177758.10,80,328
177759.20,80,330
177760.28,80,330
177761.35,80,331
177762.45,80,331
177763.51,80,332
177764.60,80,331
177765.70,80,333
177766.78,80,334
177767.84,79,332
177768.92,80,333
177770.01,80,334
177771.09,80,335
177772.15,80,336
177773.25,79,337
177774.34,80,337
177775.42,80,337
177776.51,80,337
177777.59,80,338
177778.68,80,339
177779.76,80,339
177780.84,80,340
177781.92,80,342
177783.01,80,343
177784.09,80,341
177785.15,80,342
177786.23,80,340
177787.32,80,340
177788.42,80,339
177789.50,80,339
177790.56,79,338
177791.64,79,336
177792.73,80,335
177793.82,79,335
177794.90,80,333
177796.00,80,333
177797.06,79,333
177798.10,80,334
177799.21,80,334
177800.28,80,335
177801.37,79,336
177802.46,80,336
177803.54,80,336
177804.64,80,337
177805.71,80,338
177806.78,80,339
177807.87,80,339
177808.95,80,339
177810.04,80,338
177811.14,80,338
177812.21,79,336
177813.31,80,336
177814.40,80,336
177815.46,80,335
177816.54,80,336
177817.64,80,335
177818.73,80,335
177819.81,80,334
177820.89,80,334
177821.98,80,331
177823.06,80,331
177824.12,80,333
177825.21,80,333
177826.29,80,334
177827.39,80,334
177828.48,80,336
177829.56,79,337
177830.65,80,338
177831.75,80,339
177832.82,80,339
177833.92,79,341
177835.01,79,342
177836.07,80,342
177837.15,80,343
177838.23,79,344
177839.32,80,345
177840.42,80,343
177841.50,80,344
177842.56,79,344
177843.64,80,344
177844.73,80,343
177845.82,80,343
177846.90,80,341
177848.00,80,340
177849.06,80,339
177850.10,79,339
177851.20,79,338
177852.28,79,338
177853.35,80,337
177854.45,80,337
177855.53,79,337
177856.62,80,336
177857.70,80,335
177858.78,80,335
177859.84,80,334
177860.92,80,334
177862.01,80,334
177863.09,80,336
177864.15,80,337
177865.25,80,338
177866.34,80,340
177867.42,80,340
177868.51,80,341
177869.59,79,340
177870.67,80,339
177871.76,80,339
177872.84,80,339
177873.93,80,339
177875.03,80,337
177876.09,80,337
177877.15,79,337
177878.23,80,338
177879.32,80,336
177880.42,79,337
177881.50,80,336
177882.56,80,336
177883.64,80,335
177884.73,79,334
177885.82,80,332
177886.90,80,332
177888.00,79,331
177889.04,79,331
177890.10,79,330
177891.20,80,331
177892.26,79,332
177893.35,79,333
177894.45,79,335
177895.53,79,336
177896.60,80,339
177897.70,80,341
177898.78,79,343
177899.85,80,345
177900.92,80,345
177902.01,80,345
177903.09,80,345
177904.15,80,344
177905.25,80,344
177906.34,80,341
177907.42,79,340
177908.51,80,337
177909.59,79,336
177910.68,79,334
177911.76,79,333
177912.85,79,332
177913.93,79,332
177915.03,80,332
177916.09,80,334
177917.15,80,336
177918.23,80,337
177919.32,79,341
177920.42,80,342
177921.48,79,342
177922.56,79,342
177923.64,80,341
177924.73,79,341
177925.82,80,339
177926.90,80,338
177928.00,80,338
177929.04,79,338
177930.10,80,337
177931.20,80,337
177932.26,79,338
177933.35,79,339
177934.45,79,341
177935.51,80,342
177936.60,80,344
177937.70,79,344
177938.78,80,344
177939.84,80,344
177940.92,80,344
177942.01,79,345
177943.09,80,345
177944.15,80,344
177945.25,80,345
177946.34,79,345
177947.42,79,345
177948.51,79,345
177949.59,80,345
177950.68,79,345
177951.78,80,346
177952.84,80,347
177953.92,79,347
177955.01,80,348
177956.07,80,348
177957.15,80,344
177958.23,79,343
177959.32,79,342
177960.40,80,341
177961.48,80,341
177962.57,79,343
177963.65,79,343
177964.75,79,345
177965.84,80,347
177966.90,79,348
177968.00,80,350
177969.06,80,351
177970.10,79,353
177971.21,80,354
177972.28,80,355
177973.37,79,356
177974.46,79,357
177975.51,80,358
177976.60,79,359
177977.70,80,359
177978.78,80,361
177979.84,80,361
177980.92,80,361
177982.01,80,359
177983.10,80,359
177984.18,79,358
177985.28,79,357
177986.35,79,357
177987.43,79,356
177988.53,79,358
177989.60,80,358
177990.70,79,359
177991.79,80,361
177992.85,80,362
177993.95,80,363
177995.01,80,363
177996.09,80,365
177997.17,79,367
177998.23,80,367
177999.32,80,367
178000.42,80,365
178001.50,80,364
178002.57,80,362
178003.65,80,362
178004.75,79,361
178005.84,80,360
178006.90,80,359
178008.00,80,357
178009.06,80,356
178010.12,79,355
178011.21,79,353
178012.29,80,353
178013.37,80,352
178014.46,79,350
178015.53,79,351
178016.62,79,349
178017.70,80,347
178018.78,80,348
178019.87,80,347
178020.95,80,347
178022.04,80,347
178023.12,80,346
178024.20,80,344
178025.28,80,344
178026.37,80,343
178027.45,80,342
178028.54,79,340
178029.62,80,338
178030.71,79,337
178031.81,80,335
178032.87,80,335
178033.95,80,333
178035.04,80,336
178036.09,80,336
178037.17,80,337
178038.25,80,335
178039.34,80,335
178040.43,80,335
178041.51,79,337
178042.60,80,338
178043.68,80,338
178044.76,79,339
178045.85,80,340
178046.93,79,341
178048.03,80,341
178049.10,79,342
178050.17,79,342
178051.26,80,340
178052.35,80,339
178053.43,80,336
178054.53,80,335
178055.59,80,335
178056.67,79,334
178057.76,80,333
178058.84,80,335
178059.93,80,335
178061.03,80,336
178062.09,80,339
178063.17,80,341
178064.25,79,341
178065.34,79,342
178066.45,80,342
178067.51,79,341
178068.60,80,341
178069.68,79,340
178070.75,80,339
178071.84,79,336
178072.92,80,334
178074.00,80,332
178075.04,80,327
178076.09,80,324
178077.18,80,321
178078.26,80,318
178079.35,80,317
178080.45,80,317
178081.51,79,318
178082.60,80,320
178083.68,79,322
178084.76,79,325
178085.85,80,327
178086.93,80,331
178088.03,80,338
178089.10,80,346
178090.17,79,357
178091.26,80,367
178092.35,80,378
178093.43,80,393
178094.51,80,408
178095.59,80,426
178096.68,80,444
178097.78,80,463
178098.85,80,482
178099.93,80,500
178101.03,80,516
178102.10,80,530
178103.18,80,544
178104.26,80,557
178105.37,80,566
178106.45,80,573
178107.53,80,577
178108.62,80,579
178109.70,80,581
178110.78,80,580
178111.87,80,575
178112.93,80,566
178114.03,80,551
178115.10,81,531
178116.18,80,507
178117.28,80,480
178118.37,80,452
178119.45,80,427
178120.54,80,404
178121.62,80,381
178122.71,80,362
178123.81,80,346
178124.89,80,333
178125.96,80,321
178127.04,81,312
178128.10,80,306
178129.18,80,300
178130.26,80,299
178131.35,80,298
178132.43,80,299
178133.51,80,301
178134.60,80,304
178135.70,80,309
178136.78,80,313
178137.85,80,318
178138.93,81,322
178140.03,80,325
178141.10,80,326
178142.17,80,328
178143.28,80,328
178144.35,80,327
178145.43,80,329
178146.53,81,330
178147.60,80,333
178148.70,80,337
178149.76,80,340
178150.84,80,343
178151.93,80,347
178153.03,80,349
178154.10,80,351
178155.20,80,355
178156.26,81,357
178157.35,80,359
178158.45,80,360
178159.53,80,361
178160.62,80,361
178161.71,80,361
178162.79,80,361
178163.87,80,360
178164.95,80,360
178166.01,80,359
178167.10,80,358
178168.18,81,358
178169.26,80,357
178170.35,80,355
178171.43,80,356
178172.53,80,354
178173.60,80,354
178174.68,80,355
178175.78,80,355
178176.85,80,356
178177.93,80,357
178179.03,80,357
178180.10,80,357
178181.18,80,358
178182.25,80,358
178183.34,80,359
178184.42,80,359
178185.50,80,359
178186.59,80,361
178187.64,80,360
178188.73,80,360
178189.82,80,359
178190.90,80,358
178192.00,80,356
178193.06,80,356
178194.12,80,356
178195.21,80,358
178196.29,80,360
178197.37,80,361
178198.46,80,361
178199.56,80,361
178200.64,80,362
178201.73,79,362
178202.81,80,363
178203.90,80,366
178204.96,80,366
178206.04,80,366
178207.12,80,365
178208.18,80,364
178209.28,80,364
178210.37,80,364
178211.45,80,364
178212.54,80,364
178213.62,80,363
178214.71,80,363
178215.81,80,364
178216.89,80,363
178217.98,80,362
178219.06,80,362
178220.12,80,361
178221.21,80,361
178222.29,80,361
178223.39,80,362
178224.46,80,364
178225.53,80,365
178226.62,80,366
178227.71,80,367
178228.79,80,367
178229.89,80,364
178230.96,80,364
178232.06,80,364
178233.12,80,363
178234.20,80,363
178235.29,80,361
178236.39,80,361
178237.46,80,361
178238.54,80,362
178239.62,80,364
178240.70,80,365
178241.79,80,366
178242.87,80,367
178243.95,80,368
178245.03,80,368
178246.07,80,368
178247.17,80,369
178248.25,80,370
178249.34,80,371
178250.43,80,372
178251.51,80,372
178252.60,80,372
178253.68,80,372
178254.75,80,373
178255.84,80,373
178256.93,80,374
178258.01,80,375
178259.09,80,377
178260.15,80,377
178261.25,80,376
178262.34,81,377
178263.42,80,378
178264.50,80,379
178265.56,80,378
178266.65,80,378
178267.75,80,376
178268.82,80,376
178269.92,80,376
178271.01,80,377
178272.06,80,378
178273.15,80,378
178274.23,80,379
178275.32,80,380
178276.42,80,382
178277.50,80,384
178278.56,80,386
178279.64,81,388
178280.73,80,389
178281.82,80,392
178282.90,80,394
178283.96,80,395
178285.06,80,396
178286.14,80,397
178287.23,80,399
178288.31,80,399
178289.40,80,399
178290.50,80,399
178291.54,80,399
178292.64,80,398
178293.73,80,397
178294.82,80,395
178295.92,80,396
178296.98,80,396
178298.07,81,396
178299.14,80,396
178300.21,81,396
178301.31,80,397
178302.40,80,398
178303.48,80,399
178304.57,80,400
178305.65,81,402
178306.75,80,402
178307.84,80,403
178308.90,80,403
178309.98,80,402
178311.07,81,401
178312.12,81,401
178313.23,80,400
178314.31,80,401
178315.40,80,402
178316.48,80,403
178317.54,81,404
178318.64,80,404
178319.73,81,405
178320.79,80,406
178321.89,80,406
178322.96,81,407
178324.06,81,407
178325.14,80,406
178326.21,81,405
178327.31,80,405
178328.40,80,403
178329.46,80,403
178330.56,81,403
178331.65,81,404
178332.73,81,405
178333.82,80,407
178334.90,80,408
178335.98,81,408
178337.06,80,408
178338.14,81,408
178339.21,80,407
178340.28,80,405
178341.37,81,402
178342.46,80,399
178343.54,80,395
178344.64,81,393
178345.73,81,391
178346.81,80,389
178347.90,80,387
178348.98,80,384
178350.07,81,383
178351.15,80,382
178352.23,81,380
178353.31,81,379
178354.40,81,377
178355.48,80,375
178356.56,80,374
178357.62,81,372
178358.71,80,371
178359.81,80,369
178360.89,80,368
178361.98,81,367
178363.07,81,366
178364.14,80,365
178365.23,81,363
178366.31,80,360
178367.40,80,357
178368.48,80,353
178369.57,81,347
178370.65,81,342
178371.75,81,337
178372.82,80,333
178373.92,81,330
178375.01,80,330
178376.07,81,331
178377.15,80,331
178378.23,81,332
178379.32,81,331
178380.42,81,332
178381.50,80,332
178382.56,80,333
178383.64,80,333
178384.73,81,332
178385.82,80,332
178386.90,80,331
178388.01,81,330
178389.07,81,330
178390.14,81,329
178391.23,80,328
178392.31,80,325
178393.40,80,324
178394.48,80,324
178395.54,80,325
178396.64,81,325
178397.73,80,326
178398.81,80,328
178399.90,80,329
178400.98,80,330
178402.06,81,330
178403.14,80,330
178404.21,80,330
178405.31,81,331
178406.42,80,330
178407.48,80,330
178408.57,80,329
178409.65,81,328
178410.73,80,326
178411.82,81,326
178412.90,80,325
178413.98,80,325
178415.06,80,324
178416.12,80,323
178417.21,80,323
178418.29,80,323
178419.39,80,323
178420.48,80,322
178421.56,80,323
178422.65,81,322
178423.75,80,322
178424.82,80,321
178425.92,80,321
178427.01,80,321
178428.06,80,319
178429.14,80,321
178430.20,80,321
178431.29,80,323
178432.39,80,325
178433.43,80,327
178434.53,80,329
178435.60,80,329
178436.70,80,329
178437.79,80,330
178438.87,80,330
178439.96,80,330
178441.04,80,330
178442.10,80,331
178443.20,80,332
178444.26,80,332
178445.35,80,332
178446.45,80,331
178447.51,81,331
178448.60,80,330
178449.70,80,327
178450.78,80,326
178451.84,80,325
178452.92,80,322
178454.01,80,321
178455.09,80,321
178456.15,80,320
178457.25,80,320
178458.34,80,320
178459.42,80,320
178460.51,80,320
178461.59,80,322
178462.68,80,325
178463.78,80,326
178464.84,80,328
178465.92,80,329
178467.01,80,329
178468.07,80,330
178469.15,80,328
178470.23,80,330
178471.32,80,331
178472.40,80,330
178473.48,80,329
178474.57,80,328
178475.65,80,327
178476.75,80,325
178477.84,80,322
178478.90,80,322
178480.00,80,320
178481.06,80,319
178482.10,80,322
178483.21,80,325
178484.28,80,326
178485.37,80,329
178486.46,80,330
178487.53,80,328
178488.62,80,329
178489.71,80,330
178490.78,80,330
178491.87,80,331
178492.95,80,331
178494.04,80,331
178495.10,80,331
178496.18,80,332
178497.28,80,332
178498.37,80,331
178499.45,80,332
178500.53,79,332
178501.60,80,332
178502.70,80,334
178503.79,80,333
178504.85,80,335
178505.95,80,336
178507.01,80,335
178508.09,80,336
178509.17,80,337
178510.23,80,336
178511.32,80,336
178512.42,80,334
178513.50,80,331
178514.57,80,331
178515.65,80,327
178516.75,80,325
178517.84,80,324
178518.90,80,322
178520.00,80,323
178521.06,80,325
178522.12,80,327
178523.21,80,328
178524.29,80,329
178525.37,80,331
178526.46,80,330
178527.53,80,330
178528.62,80,329
178529.70,80,327
178530.78,80,327
178531.87,80,329
178532.95,80,330
178534.04,80,331
178535.12,79,332
178536.20,79,335
178537.28,80,337
178538.37,80,338
178539.45,80,341
178540.56,79,342
178541.62,80,343
178542.71,80,343
178543.81,80,344
178544.89,80,342
178545.96,80,341
178547.04,80,341
178548.10,80,341
178549.18,80,340
178550.26,80,340
178551.35,80,339
178552.45,80,339
178553.53,80,339
178554.62,80,339
178555.71,80,341
178556.79,80,341
178557.89,80,340
178558.95,80,340
178560.04,80,338
178561.12,80,338
178562.20,80,338
178563.28,80,338
178564.35,80,336
178565.43,80,338
178566.53,80,338
178567.60,80,338
178568.70,80,337
178569.79,79,337
178570.87,80,335
178571.96,80,336
178573.04,80,335
178574.10,80,337
178575.20,80,338
178576.26,79,338
178577.35,79,340
178578.46,80,340
178579.53,80,340
178580.62,80,342
178581.70,80,343
178582.78,80,344
178583.87,80,345
178584.93,80,347
178586.01,80,347
178587.10,79,346
178588.18,80,345
178589.28,80,344
178590.37,80,342
178591.45,80,342
178592.53,79,341
178593.60,80,342
178594.68,80,342
178595.78,80,343
178596.85,80,344
178597.93,79,346
178599.03,80,346
178600.09,80,346
178601.17,80,346
178602.23,80,345
178603.32,80,345
178604.42,79,346
178605.50,80,348
178606.56,80,348
178607.64,80,351
178608.73,80,352
178609.82,80,353
178610.90,80,352
178612.00,79,352
178613.04,80,350
178614.10,80,349
178615.20,79,347
178616.26,79,347
178617.37,80,347
178618.45,80,347
178619.53,80,346
178620.60,80,346
178621.70,79,345
178622.78,79,345
178623.85,80,346
178624.92,80,346
178626.01,79,346
178627.09,80,347
178628.15,80,348
178629.25,80,349
178630.34,79,350
178631.42,80,350
178632.51,80,350
178633.59,80,350
178634.68,80,350
178635.76,80,349
178636.84,80,350
178637.93,80,350
178639.01,79,350
178640.09,80,349
178641.15,79,347
178642.23,80,345
178643.32,80,346
178644.42,80,345
178645.50,80,347
178646.56,80,347
178647.64,80,348
178648.73,80,348
178649.82,80,347
178650.90,80,345
178652.00,79,345
178653.06,80,345
178654.10,80,344
178655.20,79,345
178656.28,79,346
178657.35,80,346
178658.45,80,348
178659.53,79,348
178660.60,80,347
178661.70,80,348
178662.78,80,350
178663.85,80,350
178664.92,80,351
178666.01,80,350
178667.10,80,350
178668.18,80,349
178669.28,80,349
178670.35,80,350
178671.43,80,350
178672.53,79,351
178673.60,80,352
178674.70,80,352
178675.79,80,351
178676.85,79,350
178677.95,80,348
178679.01,80,346
178680.09,80,342
178681.17,80,343
178682.23,79,341
178683.32,80,342
178684.42,80,342
178685.50,80,343
178686.57,80,344
178687.65,80,344
178688.75,79,344
178689.84,80,343
178690.90,80,342
178692.00,80,341
178693.06,80,340
178694.10,80,340
178695.21,80,340
178696.28,80,339
178697.37,79,339
178698.46,80,340
178699.51,79,341
178700.60,80,342
178701.70,80,345
178702.78,80,347
178703.87,80,349
178704.95,80,351
178706.04,80,351
178707.10,80,351
178708.18,79,352
178709.28,80,351
178710.35,79,349
178711.43,80,350
178712.53,80,349
178713.62,80,351
178714.70,80,350
178715.79,80,352
178716.85,80,352
178717.95,80,351
178719.03,79,352
178720.09,80,352
178721.17,80,352
178722.23,80,350
178723.32,80,350
178724.42,80,348
178725.50,80,347
178726.59,80,344
178727.65,80,343
178728.75,80,342
178729.84,80,342
178730.90,80,342
178732.00,79,343
178733.06,80,343
178734.12,80,346
178735.21,80,347
178736.28,80,350
178737.37,80,353
178738.46,80,354
178739.53,80,356
178740.60,80,358
178741.70,80,360
178742.78,79,361
178743.87,80,361
178744.95,80,361
178746.04,80,362
178747.10,80,363
178748.18,80,366
178749.28,80,368
178750.35,79,369
178751.43,80,371
178752.54,80,372
178753.60,80,373
178754.70,80,374
178755.78,80,374
178756.85,80,374
178757.93,80,374
178759.03,80,375
178760.09,80,374
178761.15,80,373
178762.23,80,373
178763.32,80,373
178764.42,80,373
178765.50,80,373
178766.59,80,372
178767.65,80,371
178768.75,80,370
178769.84,80,369
178770.90,80,369
178772.01,80,369
178773.07,80,368
178774.14,80,368
178775.23,80,368
178776.31,80,369
178777.40,80,371
178778.48,80,374
178779.54,80,376
178780.64,80,377
178781.73,80,378
178782.81,80,377
178783.90,80,376
178784.98,80,375
178786.06,80,374
178787.14,80,374
178788.21,80,373
178789.31,80,373
178790.42,80,374
178791.48,80,374
178792.57,80,373
178793.65,80,372
178794.73,80,370
178795.82,80,368
178796.90,80,367
178797.98,80,365
178799.06,80,363
178800.12,80,361
178801.21,80,360
178802.29,80,360
178803.39,80,359
178804.48,80,359
178805.56,80,357
178806.65,80,355
178807.75,80,353
178808.82,80,352
178809.92,80,350
178811.01,80,350
178812.07,80,349
178813.15,80,348
178814.23,80,346
178815.32,80,346
178816.40,80,345
178817.46,80,345
178818.56,80,345
178819.64,80,346
178820.73,80,347
178821.82,80,347
178822.90,80,347
178824.00,80,347
178825.04,80,346
178826.10,80,344
178827.20,80,342
178828.26,80,341
178829.35,79,340
178830.45,80,339
178831.53,80,338
178832.60,80,338
178833.70,80,335
178834.78,80,335
178835.85,80,334
178836.92,80,334
178838.01,80,334
178839.10,80,335
178840.18,80,338
178841.28,80,339
178842.35,80,340
178843.43,80,340
178844.53,80,340
178845.60,80,340
178846.68,80,339
178847.79,80,339
178848.85,80,339
178849.93,80,339
178851.03,80,340
178852.09,80,339
178853.17,80,340
178854.25,80,343
178855.32,80,344
178856.42,80,344
178857.50,80,345
178858.57,80,345
178859.65,80,345
178860.75,79,342
178861.84,80,339
178862.90,80,335
178864.00,80,330
178865.06,80,326
178866.10,80,323
178867.21,80,321
178868.28,80,323
178869.37,80,323
178870.46,80,325
178871.51,80,329
178872.60,80,334
178873.70,80,341
178874.76,80,348
178875.84,80,355
178876.92,80,365
178878.01,80,376
178879.10,80,389
178880.18,80,403
178881.28,79,418
178882.35,80,434
178883.43,79,452
178884.53,80,469
178885.60,80,488
178886.70,80,506
178887.79,80,521
178888.85,80,534
178889.95,80,544
178891.01,80,553
178892.09,80,560
178893.17,80,567
178894.23,80,572
178895.32,80,574
178896.42,80,575
178897.50,80,572
178898.57,80,564
178899.65,80,552
178900.75,80,533
178901.84,81,510
178902.90,80,483
178904.00,81,454
178905.06,80,424
178906.12,80,398
178907.21,80,374
178908.29,80,353
178909.37,81,337
178910.46,80,322
178911.54,81,311
178912.64,80,305
178913.71,80,300
178914.79,80,297
178915.89,80,294
178916.96,80,292
178918.06,80,291
178919.14,80,291
178920.21,80,292
178921.31,80,294
178922.40,80,298
178923.48,80,302
178924.57,80,305
178925.64,80,311
178926.73,81,314
178927.82,80,319
178928.89,80,321
178929.98,80,324
178931.07,80,327
178932.12,80,328
178933.21,80,329
178934.29,81,331
178935.39,80,332
178936.48,80,335
178937.56,80,336
178938.65,80,340
178939.75,80,341
178940.82,80,345
178941.92,80,347
178943.03,80,348
178944.07,80,349
178945.15,80,352
178946.23,80,353
178947.32,80,352
178948.42,80,351
178949.50,80,353
178950.56,79,353
178951.64,80,352
178952.73,80,353
178953.82,80,353
178954.90,80,354
178956.00,80,354
178957.04,80,354
178958.10,80,354
178959.20,80,355
178960.26,80,354
178961.35,80,355
178962.46,81,356
178963.53,80,357
178964.62,80,358
178965.71,80,358
178966.78,80,356
178967.87,80,355
178968.95,80,355
178970.01,80,354
178971.10,80,354
178972.18,80,354
178973.28,80,355
178974.37,80,356
178975.45,80,357
178976.54,80,360
178977.62,80,360
178978.71,80,362
178979.81,80,361
178980.89,80,363
178981.96,80,363
178983.06,80,364
178984.12,80,365
178985.20,80,367
178986.26,80,367
178987.35,80,368
178988.45,81,370
178989.53,80,371
178990.62,80,373
178991.71,80,374
178992.79,80,374
178993.89,80,373
178994.95,80,373
178996.03,80,371
178997.12,80,368
178998.20,80,366
178999.28,80,365
179000.37,80,365
179001.45,80,365
179002.53,80,365
179003.60,80,366
179004.70,80,365
179005.79,80,365
179006.84,80,365
179007.93,80,365
179009.03,80,363
179010.09,80,362
179011.17,81,364
179012.25,80,364
179013.34,80,367
179014.43,80,368
179015.51,80,369
179016.60,80,370
179017.70,80,369
179018.78,80,369
179019.85,80,370
179020.93,80,371
179022.01,80,372
179023.10,80,371
179024.17,81,371
179025.26,80,371
179026.34,80,370
179027.42,80,369
179028.51,81,368
179029.59,80,368
179030.68,80,369
179031.78,80,370
179032.85,80,372
179033.93,81,374
179035.03,81,376
179036.09,80,375
179037.17,81,377
179038.25,80,376
179039.34,81,377
179040.43,80,377
179041.50,80,378
179042.59,80,377
179043.65,81,377
179044.73,81,377
179045.82,80,379
179046.90,80,380
179048.00,80,381
179049.06,81,380
179050.12,80,380
179051.21,81,380
179052.29,80,381
179053.37,80,382
179054.46,80,384
179055.54,81,387
179056.65,80,389
179057.73,81,391
179058.81,80,391
179059.90,80,391
179060.96,80,391
179062.04,80,391
179063.14,80,391
179064.21,80,391
179065.31,81,391
179066.40,80,391
179067.48,80,392
179068.57,81,393
179069.65,80,393
179070.75,80,393
179071.84,80,394
179072.90,80,395
179073.98,80,396
179075.09,80,397
179076.14,80,398
179077.23,81,399
179078.31,81,398
179079.39,80,399
179080.48,80,400
179081.56,81,401
179082.64,80,401
179083.71,80,402
179084.79,80,403
179085.89,81,405
179086.96,81,406
179088.06,80,407
179089.15,80,406
179090.23,81,407
179091.32,81,407
179092.42,81,408
179093.50,80,407
179094.57,80,407
179095.65,81,408
179096.73,81,410
179097.82,80,412
179098.90,80,413
179100.00,80,415
179101.06,80,415
179102.10,80,414
179103.20,80,412
179104.28,81,411
179105.37,81,410
179106.46,81,409
179107.54,81,409
179108.64,81,408
179109.73,81,408
179110.81,81,408
179111.90,80,408
179112.98,80,408
179114.06,81,411
179115.14,81,412
179116.21,81,412
179117.31,81,411
179118.40,80,411
179119.48,81,411
179120.54,81,410
179121.62,81,408
179122.71,81,405
179123.81,80,404
179124.89,81,403
179125.98,80,401
179127.07,81,400
179128.12,80,399
179129.21,81,397
179130.29,80,395
179131.40,80,394
179132.48,81,392
179133.54,81,389
179134.64,81,388
179135.71,81,384
179136.81,81,383
179137.90,80,380
179138.96,80,379
179140.04,80,377
179141.12,81,374
179142.20,80,371
179143.29,81,369
179144.39,80,367
179145.46,81,364
179146.54,81,361
179147.62,81,359
179148.71,81,358
179149.81,81,357
179150.89,80,355
179151.98,80,353
179153.06,81,351
179154.12,81,349
179155.20,80,346
179156.28,80,345
179157.37,81,344
179158.45,80,342
179159.51,80,340
179160.60,80,338
179161.70,81,336
179162.78,81,335
179163.87,81,332
179164.95,80,331
179166.03,81,329
179167.10,80,328
179168.18,80,327
179169.26,81,328
179170.35,81,328
179171.43,80,327
179172.53,81,324
179173.59,80,323
179174.68,81,319
179175.78,80,320
179176.82,81,320
179177.92,80,321
179179.01,80,321
179180.09,80,320
179181.17,81,322
179182.25,81,322
179183.34,81,324
179184.43,80,324
179185.51,81,324
179186.60,80,323
179187.68,80,321
179188.78,80,319
179189.85,80,317
179190.92,80,315
179192.01,80,314
179193.09,80,311
179194.17,80,311
179195.26,80,313
179196.35,80,314
179197.43,80,315
179198.53,80,319
179199.60,80,319
179200.70,80,321
